pothole_id,road_id,road_name,ward,latitude,longitude,depth_cm,surface_area_sqm,severity_level,pavement_surface_type,primary_failure_cause,reported_by,report_date,status,repair_material_used,repair_completion_date,repair_contractor_id
PTH_2024_00090,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.06777,72.83674,8.2,1.74,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-05,Resolved / Repaired,Rapid Hardening Concrete,2024-06-07,CONTR_BMC_124
PTH_2024_00091,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.05692,72.83649,17.0,3.47,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-07,In-Progress,Pending,,CONTR_BMC_116
PTH_2024_00092,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.07352,72.83664,9.6,3.47,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-07-07,Inspected - Work Order Issued,Pending,,CONTR_BMC_112
PTH_2024_00093,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.05968,72.83652,4.9,0.6,Moderate,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-06-04,In-Progress,Pending,,CONTR_BMC_123
PTH_2024_00094,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.05647,72.83685,10.4,2.52,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-07-17,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-20,CONTR_BMC_123
PTH_2024_00095,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.06459,72.83679,13.4,2.81,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-25,Resolved / Repaired,Mastic Asphalt,2024-09-30,CONTR_BMC_124
PTH_2024_00096,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.07385,72.8361,17.4,2.59,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-26,Resolved / Repaired,Mastic Asphalt,2024-07-31,CONTR_BMC_121
PTH_2024_00097,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.0568,72.83652,6.4,1.4,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-27,Resolved / Repaired,Mastic Asphalt,2024-07-28,CONTR_BMC_110
PTH_2024_00098,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,19.07375,72.83622,13.2,0.77,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-24,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-26,CONTR_BMC_108
PTH_2024_00099,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08978,72.83795,15.4,3.47,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-09-07,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-13,CONTR_BMC_113
PTH_2024_00100,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08937,72.8376,4.9,2.59,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-09-09,In-Progress,Pending,,CONTR_BMC_119
PTH_2024_00101,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.07988,72.83739,6.5,2.76,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-17,Resolved / Repaired,Rapid Hardening Concrete,2024-09-19,CONTR_BMC_121
PTH_2024_00102,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08731,72.83776,14.4,0.38,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-28,Resolved / Repaired,Mastic Asphalt,2024-09-29,CONTR_BMC_104
PTH_2024_00103,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08814,72.83728,13.4,1.82,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-09-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-07,CONTR_BMC_108
PTH_2024_00104,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08864,72.83791,16.5,1.21,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-08-08,In-Progress,Pending,,CONTR_BMC_117
PTH_2024_00105,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.08711,72.83724,9.7,0.86,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-09-25,Resolved / Repaired,Rapid Hardening Concrete,2024-09-30,CONTR_BMC_110
PTH_2024_00106,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.0824,72.83744,5.3,1.61,Moderate,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-16,Inspected - Work Order Issued,Pending,,CONTR_BMC_104
PTH_2024_00107,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,19.09008,72.83715,10.8,1.26,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-06-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-21,CONTR_BMC_105
PTH_2024_00108,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10715,72.83817,8.6,2.9,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-06,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-12,CONTR_BMC_117
PTH_2024_00109,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11676,72.83899,6.2,2.61,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-19,CONTR_BMC_115
PTH_2024_00110,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.09952,72.8391,5.6,1.33,Moderate,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-06-26,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-28,CONTR_BMC_124
PTH_2024_00111,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11494,72.83984,15.0,0.38,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-27,Inspected - Work Order Issued,Pending,,CONTR_BMC_120
PTH_2024_00112,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10734,72.83827,9.9,2.34,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-03,Citizen Reported,Pending,,CONTR_BMC_120
PTH_2024_00113,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10235,72.83923,16.2,3.5,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-09-11,Citizen Reported,Pending,,CONTR_BMC_117
PTH_2024_00114,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.09971,72.83987,9.6,3.12,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-09,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-15,CONTR_BMC_121
PTH_2024_00115,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.09957,72.83839,4.4,0.37,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-06-25,Resolved / Repaired,Rapid Hardening Concrete,2024-06-27,CONTR_BMC_108
PTH_2024_00116,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.09394,72.83868,6.2,1.99,Moderate,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-08,Resolved / Repaired,Rapid Hardening Concrete,2024-07-11,CONTR_BMC_112
PTH_2024_00117,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10178,72.83848,11.7,3.28,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-08-23,Resolved / Repaired,Rapid Hardening Concrete,2024-08-26,CONTR_BMC_115
PTH_2024_00118,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11417,72.83945,14.5,1.94,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-09-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-10,CONTR_BMC_109
PTH_2024_00119,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11406,72.83862,16.7,2.9,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-14,Resolved / Repaired,Mastic Asphalt,2024-08-19,CONTR_BMC_108
PTH_2024_00120,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10619,72.83916,12.1,2.69,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-24,In-Progress,Pending,,CONTR_BMC_120
PTH_2024_00121,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11056,72.83952,14.5,2.5,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-08-22,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-27,CONTR_BMC_124
PTH_2024_00122,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.10887,72.83838,16.9,1.59,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-06-18,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-20,CONTR_BMC_116
PTH_2024_00123,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.09887,72.83845,8.3,0.45,High,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-12,In-Progress,Pending,,CONTR_BMC_125
PTH_2024_00124,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,19.11032,72.83916,16.6,2.33,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-20,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-24,CONTR_BMC_114
PTH_2024_00125,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.134,72.84056,16.6,1.55,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-07-28,Inspected - Work Order Issued,Pending,,CONTR_BMC_125
PTH_2024_00126,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13499,72.84072,17.0,3.48,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-09-16,Resolved / Repaired,Mastic Asphalt,2024-09-20,CONTR_BMC_125
PTH_2024_00127,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.12235,72.84138,7.9,1.64,High,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-20,In-Progress,Pending,,CONTR_BMC_103
PTH_2024_00128,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.14343,72.84033,6.2,3.3,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-07-20,Resolved / Repaired,Rapid Hardening Concrete,2024-07-26,CONTR_BMC_111
PTH_2024_00129,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13274,72.84177,15.2,1.7,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-25,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-29,CONTR_BMC_117
PTH_2024_00130,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.12239,72.84143,11.0,2.31,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-07-26,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-27,CONTR_BMC_117
PTH_2024_00131,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.14247,72.8405,15.9,1.35,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-02,Resolved / Repaired,Mastic Asphalt,2024-07-07,CONTR_BMC_118
PTH_2024_00132,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.12541,72.84054,15.8,2.74,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-27,Resolved / Repaired,Rapid Hardening Concrete,2024-09-30,CONTR_BMC_101
PTH_2024_00133,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13754,72.8414,16.3,0.43,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-09-02,Resolved / Repaired,Mastic Asphalt,2024-09-03,CONTR_BMC_106
PTH_2024_00134,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13891,72.84167,4.1,2.79,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-23,Resolved / Repaired,Mastic Asphalt,2024-09-29,CONTR_BMC_105
PTH_2024_00135,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.14169,72.84151,8.7,0.87,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-11,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-15,CONTR_BMC_109
PTH_2024_00136,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.1396,72.84074,10.5,0.73,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-08-14,Resolved / Repaired,Mastic Asphalt,2024-08-17,CONTR_BMC_117
PTH_2024_00137,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13851,72.84133,12.4,1.22,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-08-11,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-14,CONTR_BMC_121
PTH_2024_00138,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13759,72.84059,12.9,2.53,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-04,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-09,CONTR_BMC_106
PTH_2024_00139,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13456,72.8403,5.6,2.79,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-12,In-Progress,Pending,,CONTR_BMC_107
PTH_2024_00140,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.12327,72.84091,4.2,3.09,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-08-09,Inspected - Work Order Issued,Pending,,CONTR_BMC_111
PTH_2024_00141,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,19.13287,72.84101,14.3,1.12,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-25,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-30,CONTR_BMC_103
PTH_2024_00142,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.17008,72.8441,4.2,3.08,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-03,Resolved / Repaired,Rapid Hardening Concrete,2024-06-09,CONTR_BMC_124
PTH_2024_00143,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.14956,72.84429,14.8,0.74,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-06,Inspected - Work Order Issued,Pending,,CONTR_BMC_102
PTH_2024_00144,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.17951,72.84227,6.0,3.31,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-18,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-22,CONTR_BMC_116
PTH_2024_00145,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.16279,72.84321,13.7,1.05,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-24,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-27,CONTR_BMC_102
PTH_2024_00146,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.15735,72.84294,12.6,0.42,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-07-27,Resolved / Repaired,Mastic Asphalt,2024-08-01,CONTR_BMC_115
PTH_2024_00147,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.16902,72.84373,12.7,3.03,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-06-25,Resolved / Repaired,Mastic Asphalt,2024-06-26,CONTR_BMC_120
PTH_2024_00148,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.17122,72.84463,14.1,1.51,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-08-05,Inspected - Work Order Issued,Pending,,CONTR_BMC_107
PTH_2024_00149,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.15882,72.84304,13.8,2.98,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-06-23,In-Progress,Pending,,CONTR_BMC_116
PTH_2024_00150,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.15055,72.8438,7.3,1.85,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-08-12,In-Progress,Pending,,CONTR_BMC_108
PTH_2024_00151,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.17757,72.84423,12.7,1.23,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-18,Resolved / Repaired,Mastic Asphalt,2024-09-20,CONTR_BMC_125
PTH_2024_00152,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.18163,72.84415,6.9,0.97,Moderate,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-07-02,Citizen Reported,Pending,,CONTR_BMC_112
PTH_2024_00153,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.16314,72.8442,12.3,3.04,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-28,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-10-02,CONTR_BMC_105
PTH_2024_00154,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.16403,72.84296,15.2,1.96,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-19,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-25,CONTR_BMC_110
PTH_2024_00155,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.18154,72.8448,15.5,0.91,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-09-25,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-29,CONTR_BMC_121
PTH_2024_00156,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.15191,72.84316,14.7,0.8,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-21,Inspected - Work Order Issued,Pending,,CONTR_BMC_106
PTH_2024_00157,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.15818,72.84482,16.7,2.35,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-05,Resolved / Repaired,Rapid Hardening Concrete,2024-09-11,CONTR_BMC_115
PTH_2024_00158,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,19.17226,72.84363,6.4,1.12,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-08,Citizen Reported,Pending,,CONTR_BMC_121
PTH_2024_00159,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,19.19354,72.84701,3.8,2.22,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-22,In-Progress,Pending,,CONTR_BMC_112
PTH_2024_00160,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,19.20158,72.85009,5.8,2.94,Critical,Cement Concrete,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-18,Citizen Reported,Pending,,CONTR_BMC_123
PTH_2024_00161,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,19.07792,72.82872,3.8,1.6,Moderate,Cement Concrete,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-09-16,Resolved / Repaired,Mastic Asphalt,2024-09-22,CONTR_BMC_121
PTH_2024_00162,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,19.07189,72.82854,3.2,0.43,Moderate,Cement Concrete,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-07-20,In-Progress,Pending,,CONTR_BMC_104
PTH_2024_00163,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,19.11207,72.82932,4.2,3.22,Critical,Cement Concrete,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-06-05,Resolved / Repaired,Rapid Hardening Concrete,2024-06-09,CONTR_BMC_119
PTH_2024_00164,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,19.11318,72.83082,3.9,2.64,Critical,Cement Concrete,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-08-15,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-20,CONTR_BMC_109
PTH_2024_00165,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,19.08674,72.83043,3.2,1.61,Moderate,Cement Concrete,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-17,Inspected - Work Order Issued,Pending,,CONTR_BMC_102
PTH_2024_00166,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,19.14949,72.8325,3.0,1.08,Moderate,Cement Concrete,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-08-22,Citizen Reported,Pending,,CONTR_BMC_105
PTH_2024_00167,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,19.14167,72.83272,5.0,0.52,Moderate,Cement Concrete,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-09-17,Citizen Reported,Pending,,CONTR_BMC_108
PTH_2024_00168,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,19.1434,72.83235,2.7,2.49,Critical,Cement Concrete,Sub-grade Moisture Saturation,Traffic Police Notification,2024-07-14,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-17,CONTR_BMC_123
PTH_2024_00169,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,19.18452,72.83376,3.5,2.82,Critical,Cement Concrete,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-08-01,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-05,CONTR_BMC_124
PTH_2024_00170,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,19.17014,72.83394,3.2,2.14,Critical,Cement Concrete,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-17,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-07-18,CONTR_BMC_108
PTH_2024_00171,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,19.21418,72.83652,4.4,2.14,Critical,Cement Concrete,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-07-13,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-17,CONTR_BMC_103
